quality_attribute,keyword,matched_word,sentence,source,author,repo,version,url
Usability,guid,guide,rg/project/openbabel/packages) can be a guide:,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2646#issuecomment-1819519293
Usability,simpl,simple,"I found a simple way to update the result files for SMARTS, formula and formal charge tests.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2648#issuecomment-1842919659
Usability,simpl,simple,"Since the code is checking for specific strings anyway, it is presumably a simple change to get it to only throw away lines up until it finds one saying, for example, ""Atom AN""?",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2652#issuecomment-1835053748
Usability,clear,clear,"So it is not clear whether Gaussian itself would always produce two ""Depolar"" lines (`Depolar (P)` and `Depolar (U)`) or just one.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2652#issuecomment-1835053748
Usability,clear,clearly,"@schatzsc Not a solution, only a complementary observation:  by default, obabel clearly indicates that the input structure is (in comparison to a ""more usual one"") problematic e.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2656#issuecomment-1853535825
Usability,clear,clearly,"> @schatzsc Not a solution, only a complementary observation: by default, obabel clearly indicates that the input structure is (in comparison to a ""more usual one"") problematic e.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2656#issuecomment-1854337760
Usability,simpl,simply,"The best solution would actually for atoms and bonds to be marked with an attribute ""don't touch"" in terms of bond order and addition of implicit hydrogens and M-L ""lines"" simply be taken as an indication of a  bonding interaction without any implication on the electron count.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2656#issuecomment-1854358792
Usability,simpl,simple,"om/TUCAN-nest/TUCAN) we have called these ""simple bonds""",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2656#issuecomment-1854358792
Usability,clear,clearly,"Any hydrogen atoms bonded to the atoms at either end of such a coordination bond must be shown clearly, even if that produces a diagram where some atoms appear to have non-standard valences, such as a nitrogen atom with four attached bonds.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2656#issuecomment-1860585524
Usability,learn,learnxinyminutes,"And if you want to report log from the shell in a GitHub issue, it is better to enclose it in a block starting / closing by a line of three back ticks as code block (see for example the 101 about markdown on [learnxinyminutes](https://learnxinyminutes.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2657#issuecomment-1853615642
Usability,learn,learnxinyminutes,"And if you want to report log from the shell in a GitHub issue, it is better to enclose it in a block starting / closing by a line of three back ticks as code block (see for example the 101 about markdown on [learnxinyminutes](https://learnxinyminutes.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2657#issuecomment-1853615642
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2661#issuecomment-1868397480
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2663#issuecomment-1872983249
Usability,simpl,simply,I installed it by simply just downloading the latest version of the 64 bit,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2676#issuecomment-1969533935
Usability,simpl,simply,> I installed it by simply just downloading the latest version of the 64 bit,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2676#issuecomment-1971837723
Usability,clear,clearly,rg/structure/3LCS) mentions as independent from the protein are not clearly visible (yet).,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2677#issuecomment-1974761024
Usability,learn,learned,of the complete set of hydrogens either; in a separate conversation I learned,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2677#issuecomment-1974763178
Usability,clear,clear,"@SteelDominic In its current form, it is not clear what you want to achieve with an export to .",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2679#issuecomment-1985674373
Usability,clear,clear,"> @SteelDominic In its current form, it is not clear what you want to achieve with an export to .",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2679#issuecomment-1986783079
Usability,learn,learnxinyminutes,[ref](https://learnxinyminutes.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2690#issuecomment-2077180132
Usability,simpl,simple,It was a simple typo :D,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2690#issuecomment-2077472848
Usability,simpl,simple,"To make the problem simple and clearly visible, I had separated the issue form CIF file usage and I will demonstrate it on .",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2691#issuecomment-2089772131
Usability,clear,clearly,"To make the problem simple and clearly visible, I had separated the issue form CIF file usage and I will demonstrate it on .",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2691#issuecomment-2089772131
Usability,clear,clearly,The problem is clearly demonstrated on the image in attachment.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2691#issuecomment-2089792005
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2693#issuecomment-2098325236
Usability,learn,learn,"Daylight compiled a set of references to learn more about (basic) SMILES' rules, see the [tutorial](https://www.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2699#issuecomment-2127061510
Usability,clear,clear,Sorry I should have stated that initially to be more clear.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2708#issuecomment-2229652050
Usability,guid,guidance,"I haven't been able to find any documentation on how to create a multiconformer OBMol from a file with multiple conformers/timesteps with python bindings so I'd appreciate some guidance, if it is even possible.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2708#issuecomment-2314383834
Usability,simpl,simple,"For the purpose of illustration, consider the example of diethyl ether (SMILES string `CCOCC`) either by simple addition of hydrogen atoms (`-h`)",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2709#issuecomment-2233512252
Usability,simpl,simply,Is a molecule identical if the coordinates have simply shifted?,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2713#issuecomment-2260862155
Usability,simpl,simple,My original intention was simple and mainly evolved around .,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2713#issuecomment-2261853909
Usability,simpl,simple,"To make it simple, should I install Python2.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2714#issuecomment-2269389472
Usability,clear,clear,"Regarding the ""distortion"", please create a new issue, and be specific as to how you notice the distortion, be clear on what is the problem.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2719#issuecomment-2311815101
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2721#issuecomment-2352209026
Usability,clear,clear,"You should check this log, and then perhaps clear it each time.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2728#issuecomment-2407106536
